trialno,feature_name,feature_file
01,HOL_PIAC,stimuli/f01585.png
02,HOL_FÖLD,stimuli/f01051.png
03,HOL_KERT,stimuli/f00278.png
04,ILYEN_PIROS,stimuli/f00862.png
05,RÉSZE_LÁB,stimuli/f00189.png
06,FAJTA_ÉLŐLÉNY,stimuli/f00635.png
07,RÉSZE_SZÁR,stimuli/f00396.png
08,TUD_NŐ,stimuli/f00874.png
09,LEHET_SZED,stimuli/f01112.png
10,LEHET_FŐZ,stimuli/f01813.png
