trialno,feature_name,feature_file
01,HOL_PIAC,stimuli/f01585.png
02,HOL_FÖLD,stimuli/f01051.png
03,HOL_KERT,stimuli/f00278.png
04,ILYEN_PIROS,stimuli/f00862.png
05,HOL_ISKOLA,stimuli/f00284.png
06,ILYEN_SÁRGA,stimuli/f00863.png
07,ILYEN_FINOM,stimuli/f00192.png
08,FAJTA_GYÜMÖLCS,stimuli/f00142.png
09,ILYEN_SAVANYÚ,stimuli/f01517.png
10,RÉSZE_MAG,stimuli/f01681.png
