trialno,feature_name,feature_file
01,BENNE_JÁTÉK,stimuli/f01193.png
02,RÉSZE_SAROK,stimuli/f01608.png
03,LEHET_OLVAS,stimuli/f00532.png
04,LEHET_ESZIK,stimuli/f00417.png
05,HOL_ISKOLA,stimuli/f00284.png
06,FAJTA_TÁRGY,stimuli/f02335.png
07,LEHET_RÁTESZ,stimuli/f00326.png
08,BENNE_ESZIK,stimuli/f00508.png
09,NÉGY_LÁB,stimuli/f00188.png
10,RÉSZE_LÁB,stimuli/f00189.png
