trialno,feature_name,feature_file
01,RÉSZE_LÁB,stimuli/f00189.png
02,NÉGY_LÁB,stimuli/f00188.png
03,BENNE_ESZIK,stimuli/f00508.png
04,LEHET_RÁTESZ,stimuli/f00326.png
05,FAJTA_TÁRGY,stimuli/f02335.png
06,HOL_ISKOLA,stimuli/f00284.png
07,LEHET_ESZIK,stimuli/f00417.png
08,BENNE_JÁTÉK,stimuli/f01193.png
09,RÉSZE_SAROK,stimuli/f01608.png
10,LEHET_OLVAS,stimuli/f00532.png
