trialno,feature_name,feature_file
01,BENNE_JÁTSZIK,stimuli/f01440.png
02,BENNE_BARÁT,stimuli/f01183.png
03,TUD_ÜL,stimuli/f00238.png
04,BENNE_EMBER,stimuli/f00453.png
05,HOL_VÁROS,stimuli/f00275.png
06,KI_GYEREK,stimuli/f00047.png
07,HOL_UTCA,stimuli/f00907.png
08,LEHET_JÁTSZIK,stimuli/f01441.png
09,HOL_HÁZ,stimuli/f00772.png
10,ILYEN_NAGY,stimuli/f00968.png
