trialno,feature_name,feature_file
01,MIBŐL_BŐR,stimuli/f00555.png
02,ILYEN_NAGY,stimuli/f00968.png
03,RÉSZE_BŐR,stimuli/f01931.png
04,RÉSZE_HÚS,stimuli/f01625.png
05,LEHET_ESZIK,stimuli/f00417.png
06,HOL_EMBER,stimuli/f00440.png
07,ILYEN_FONTOS,stimuli/f01163.png
08,EMBER_RÉSZE,stimuli/f01062.png
09,RÉSZE_KÖRÖM,stimuli/f00484.png
10,RÉSZE_UJJ,stimuli/f00485.png
