trialno,feature_name,feature_file
01,ILYEN_NAGY,stimuli/f00968.png
02,HOL_HÁZ,stimuli/f00772.png
03,ILYEN_BARNA,stimuli/f00840.png
04,LEHET_JÁTSZIK,stimuli/f01441.png
05,HOL_UTCA,stimuli/f00907.png
06,ILYEN_GYORS,stimuli/f00608.png
07,ILYEN_PUHA,stimuli/f00071.png
08,ILYEN_FINOM,stimuli/f00192.png
09,RÉSZE_ORR,stimuli/f01794.png
10,RÉSZE_SZÁJ,stimuli/f00171.png
