trialno,feature_name,feature_file
01,RÉSZE_FAROK,stimuli/f01755.png
02,RÉSZE_LÁB,stimuli/f00189.png
03,FAJTA_ÁLLAT,stimuli/f00660.png
04,NÉGY_LÁB,stimuli/f00188.png
05,RÉSZE_FÜL,stimuli/f00168.png
06,RÉSZE_ORR,stimuli/f01794.png
07,ILYEN_BARNA,stimuli/f00840.png
08,ILYEN_FEHÉR,stimuli/f00864.png
09,ILYEN_NAGY,stimuli/f00968.png
10,HOL_UTCA,stimuli/f00907.png
