trialno,feature_name,feature_file
01,ILYEN_NAGY,stimuli/f00968.png
02,ALFAJTA_KICSI,stimuli/f00969.png
03,LEHET_MEGY,stimuli/f01538.png
04,LEHET_FELVESZ,stimuli/f00457.png
05,ILYEN_ZÖLD,stimuli/f00841.png
06,FAJTA_ÁLLAT,stimuli/f00660.png
07,FAJTA_GYÜMÖLCS,stimuli/f00142.png
08,LEHET_LOVAGOL,stimuli/f01533.png
09,BENNE_BARÁT,stimuli/f01183.png
10,BENNE_FÖLD,stimuli/f01050.png
