trialno,feature_name,feature_file
01,HOL_HÁZ,stimuli/f00772.png
02,ILYEN_BARNA,stimuli/f00840.png
03,LEHET_VESZ,stimuli/f01860.png
04,HOL_KERT,stimuli/f00278.png
05,RÉSZE_VÉG,stimuli/f00758.png
06,HOL_ISKOLA,stimuli/f00284.png
07,MIBŐL_FA,stimuli/f00398.png
08,RÉSZE_LYUK,stimuli/f01173.png
09,MIBŐL_MŰANYAG,stimuli/f00922.png
10,LEHET_LOVAGOL,stimuli/f01533.png
