trialno,feature_name,feature_file
01,MIBŐL_VAS,stimuli/f01768.png
02,RÉSZE_KERÉK,stimuli/f01818.png
03,TUD_MEGY,stimuli/f01537.png
04,FAJTA_JÁRMŰ,stimuli/f00269.png
05,RÉSZE_ABLAK,stimuli/f01140.png
06,LEHET_MEGY,stimuli/f01538.png
07,TUD_SZÁLLÍT,stimuli/f01531.png
08,ILYEN_KÉK,stimuli/f00861.png
09,TUD_JÁR,stimuli/f00425.png
10,ALFAJTA_ZÖLD,stimuli/f00843.png
