trialno,feature_name,feature_file
01,ILYEN_NAGY,stimuli/f00968.png
02,ILYEN_HOSSZÚ,stimuli/f01327.png
03,LEHET_MEGY,stimuli/f01538.png
04,ILYEN_PIROS,stimuli/f00862.png
05,ILYEN_GYORS,stimuli/f00608.png
06,MIBŐL_VAS,stimuli/f01768.png
07,MIBŐL_FÉM,stimuli/f01764.png
08,TUD_MEGY,stimuli/f01537.png
09,FAJTA_JÁRMŰ,stimuli/f00269.png
10,AKCIÓ_FA,stimuli/f00746.png
