trialno,feature_name,feature_file
01,ILYEN_NAGY,stimuli/f00968.png
02,HOL_HÁZ,stimuli/f00772.png
03,ILYEN_HOSSZÚ,stimuli/f01327.png
04,LEHET_VESZ,stimuli/f01860.png
05,HOL_UTCA,stimuli/f00907.png
06,FAJTA_TÁRGY,stimuli/f02335.png
07,HOL_ISKOLA,stimuli/f00284.png
08,ILYEN_PUHA,stimuli/f00071.png
09,RÉSZE_SAROK,stimuli/f01608.png
10,RÉSZE_TALP,stimuli/f00480.png
