trialno,feature_name,feature_file
01,ILYEN_SAVANYÚ,stimuli/f01517.png
02,TUD_TEREM,stimuli/f02095.png
03,FAJTA_GYÜMÖLCS,stimuli/f00142.png
04,RÉSZE_KÜLSŐ,stimuli/f02120.png
05,HOL_ÉTTEREM,stimuli/f00639.png
06,HOL_FARM,stimuli/f01147.png
07,HOL_BOKOR,stimuli/f00891.png
08,LEHET_RAK,stimuli/f00325.png
09,ILYEN_SAVANYKÁS,stimuli/f01515.png
10,RÉSZE_OLDAL,stimuli/f00156.png
