trialno,feature_name,feature_file
01,HOL_OTTHON,stimuli/f00774.png
02,ILYEN_NAGY,stimuli/f00968.png
03,LEHET_MOZOG,stimuli/f00611.png
04,ALFAJTA_VÉKONY,stimuli/f00386.png
05,MIBŐL_FONAL,stimuli/f01926.png
06,HOL_EMBER,stimuli/f00440.png
07,LEHET_HÚZ,stimuli/f00133.png
08,MIBŐL_CÉRNA,stimuli/f01203.png
09,RÉSZE_MINTA,stimuli/f00612.png
10,RÉSZE_UJJ,stimuli/f00485.png
