trialno,feature_name,feature_file
01,ILYEN_ZÖLD,stimuli/f00841.png
02,LEHET_OLVAS,stimuli/f00532.png
03,ILYEN_KÉK,stimuli/f00861.png
04,EMBER_RÉSZE,stimuli/f01062.png
05,FAJTA_TESTRÉSZ,stimuli/f01855.png
06,ILYEN_BARNA,stimuli/f00840.png
07,ILYEN_SOKSZÍNŰ,stimuli/f00850.png
08,ILYEN_PIROS,stimuli/f00862.png
09,RÉSZE_BELSŐ,stimuli/f01588.png
10,ALFAJTA_ZÖLD,stimuli/f00843.png
