trialno,feature_name,feature_file
01,RÉSZE_SZÁR,stimuli/f00396.png
02,LEHET_FELVESZ,stimuli/f00457.png
03,ALFAJTA_KICSI,stimuli/f00969.png
04,KI_EMBER,stimuli/f01539.png
05,ILYEN_KÉK,stimuli/f00861.png
06,RÉSZE_BELSŐ,stimuli/f01588.png
07,HOL_UTCA,stimuli/f00907.png
08,RÉSZE_COMB,stimuli/f00178.png
09,NEMILYEN_KOSZOS,stimuli/f01306.png
10,ILYEN_NÉGYZETALAKÚ,stimuli/f01315.png
