trialno,feature_name,feature_file
01,MIBŐL_CÉRNA,stimuli/f01203.png
02,ILYEN_NÉGYZETALAKÚ,stimuli/f01315.png
03,ILYEN_HOSSZÚ,stimuli/f01327.png
04,ILYEN_KÉK,stimuli/f00861.png
05,HOL_UTCA,stimuli/f00907.png
06,MIVEL_VARR,stimuli/f01278.png
07,FAJTA_RUHADARAB,stimuli/f00095.png
08,ILYEN_VASTAG,stimuli/f00390.png
09,MIBŐL_BŐR,stimuli/f00555.png
10,RÉSZE_TÉRD,stimuli/f00721.png
