trialno,feature_name,feature_file
01,ILYEN_NAGY,stimuli/f00968.png
02,HOL_LAKÁS,stimuli/f01124.png
03,LEHET_NÉZ,stimuli/f01389.png
04,BENNE_BARÁT,stimuli/f01183.png
05,BENNE_ESZIK,stimuli/f00508.png
06,SOK_ABLAK,stimuli/f01137.png
07,LEHET_JÁTSZIK,stimuli/f01441.png
08,BENNE_EMBER,stimuli/f00453.png
09,BENNE_JÁTÉK,stimuli/f01193.png
10,HOL_HÁZ,stimuli/f00772.png
